Days,Susceptible,Infected,Recovered,Dead
0.0,999.0,1.0,0.0,0.0
1.0,999.0,0.0,0.0,1.0
2.0,999.0,0.0,0.0,1.0
3.0,999.0,0.0,0.0,1.0
4.0,999.0,0.0,0.0,1.0
5.0,999.0,0.0,0.0,1.0
6.0,999.0,0.0,0.0,1.0
7.0,999.0,0.0,0.0,1.0
8.0,999.0,0.0,0.0,1.0
9.0,999.0,0.0,0.0,1.0
10.0,999.0,0.0,0.0,1.0
11.0,999.0,0.0,0.0,1.0
12.0,999.0,0.0,0.0,1.0
13.0,999.0,0.0,0.0,1.0
14.0,999.0,0.0,0.0,1.0
15.0,999.0,0.0,0.0,1.0
16.0,999.0,0.0,0.0,1.0
17.0,999.0,0.0,0.0,1.0
18.0,999.0,0.0,0.0,1.0
19.0,999.0,0.0,0.0,1.0
20.0,999.0,0.0,0.0,1.0
21.0,999.0,0.0,0.0,1.0
22.0,999.0,0.0,0.0,1.0
23.0,999.0,0.0,0.0,1.0
24.0,999.0,0.0,0.0,1.0
25.0,999.0,0.0,0.0,1.0
26.0,999.0,0.0,0.0,1.0
27.0,999.0,0.0,0.0,1.0
28.0,999.0,0.0,0.0,1.0
29.0,999.0,0.0,0.0,1.0
30.0,999.0,0.0,0.0,1.0
31.0,999.0,0.0,0.0,1.0
